"","CLNT_ID","SESS_ID","HITS_SEQ","PD_C","PD_ADD_NM","PD_BRA_NM","PD_BUY_AM","PD_BUY_CT"
"478","4736937","09719051",49,"559754","색상:라이트블루(N27)|사이즈:S / 1개","타미진",52000,1
"479","4736937","09895116",146,"559754","색상:멀티핑크(N29)|사이즈:M / 1개","타미진",52000,1
"480","4736937","10021436",18,"559754","색상:멀티핑크(N29)|사이즈:S / 1개","타미진",52000,1
"481","4736937","10075618",37,"559754","색상:라이트블루(N27)|사이즈:S / 1개","타미진",52000,1
"482","4736937","10254848",171,"559754","색상:라이트블루(N27)|사이즈:M / 1개","타미진",52000,1
"483","4736937","10254848",78,"559754","색상:멀티핑크(N29)|사이즈:M / 1개","타미진",52000,1
"484","4736937","10315270",78,"559754","색상:멀티핑크(N29)|사이즈:M / 1개","타미진",52000,1
"485","4736937","10378625",221,"559754","색상:멀티핑크(N29)|사이즈:M / 1개","타미진",52000,1
"486","4736937","10438983",99,"559754","색상:멀티핑크(N29)|사이즈:M / 1개","타미진",52000,1
"487","4736937","10503686",43,"559754","색상:멀티핑크(N29)|사이즈:L / 1개","타미진",52000,1
"488","4736937","10742885",244,"559754","색상:라이트블루(N27)|사이즈:L / 1개","타미진",52000,1
"489","4736937","10803626",136,"559754","색상:라이트블루(N27)|사이즈:M / 1개","타미진",52000,1
"490","4736937","10803626",15,"559754","색상:멀티핑크(N29)|사이즈:S / 1개","타미진",52000,1
"491","4736937","10803626",26,"559754","색상:멀티핑크(N29)|사이즈:M / 1개","타미진",52000,1
"492","4736937","10803626",36,"559754","색상:멀티핑크(N29)|사이즈:L / 1개","타미진",52000,1
"493","4736937","10925873",174,"559754","색상:멀티핑크(N29)|사이즈:S / 1개","타미진",52000,1
"494","4736937","09356925",189,"559754","색상:멀티핑크(N29)|사이즈:M / 1개","타미진",52000,1
"495","4736937","09416649",212,"559754","색상:멀티핑크(N29)|사이즈:S / 1개","타미진",52000,1
"496","4736937","09416649",67,"559754","색상:라이트블루(N27)|사이즈:S / 1개","타미진",52000,1
"497","4736937","09416649",99,"559754","색상:멀티핑크(N29)|사이즈:L / 1개","타미진",52000,1
"498","4736937","09475186",216,"559754","색상:멀티핑크(N29)|사이즈:S / 1개","타미진",52000,1
"499","4736937","09475186",59,"559754","색상:멀티핑크(N29)|사이즈:S / 1개","타미진",52000,1
"500","4736937","09532398",29,"559754","색상:멀티핑크(N29)|사이즈:M / 1개","타미진",52000,1
"501","4736937","09595022",140,"559754","색상:멀티핑크(N29)|사이즈:S / 1개","타미진",52000,1
"502","4736937","09660976",174,"559754","색상:라이트블루(N27)|사이즈:S / 1개","타미진",52000,1
"503","4736937","09776121",101,"559754","색상:라이트블루(N27)|사이즈:S / 1개","타미진",52000,1
"504","4736937","09776121",217,"559754","색상:멀티핑크(N29)|사이즈:L / 1개","타미진",52000,1
"505","4736937","09834880",229,"559754","색상:라이트블루(N27)|사이즈:M / 1개","타미진",52000,1
"506","4736937","10127623",160,"559754","색상:멀티핑크(N29)|사이즈:L / 1개","타미진",52000,1
"507","4736937","10254848",212,"559754","색상:라이트블루(N27)|사이즈:S / 1개","타미진",52000,1
"508","4736937","10378625",200,"559754","색상:라이트블루(N27)|사이즈:M / 1개","타미진",52000,1
"509","4736937","10378625",209,"559754","색상:멀티핑크(N29)|사이즈:S / 1개","타미진",52000,1
"510","4736937","10378625",86,"559754","색상:멀티핑크(N29)|사이즈:S / 1개","타미진",52000,1
"511","4736937","10438983",223,"559754","색상:라이트블루(N27)|사이즈:L / 1개","타미진",52000,1
"512","4736937","10503686",121,"559754","색상:멀티핑크(N29)|사이즈:L / 1개","타미진",52000,1
"513","4736937","10503686",166,"559754","색상:멀티핑크(N29)|사이즈:S / 1개","타미진",52000,1
"514","4736937","10563282",127,"559754","색상:라이트블루(N27)|사이즈:M / 1개","타미진",52000,1
"515","4736937","10676037",45,"559754","색상:멀티핑크(N29)|사이즈:S / 1개","타미진",52000,1
"516","4736937","10676037",86,"559754","색상:라이트블루(N27)|사이즈:M / 1개","타미진",52000,1
"517","4736937","10742885",222,"559754","색상:라이트블루(N27)|사이즈:S / 1개","타미진",52000,1
"518","4736937","10803626",167,"559754","색상:멀티핑크(N29)|사이즈:M / 1개","타미진",52000,1
"519","4736937","10868581",186,"559754","색상:라이트블루(N27)|사이즈:S / 1개","타미진",52000,1
"520","4736937","07611385",246,"380539","색상:N00(화이트)|사이즈:S / 1개","타미힐피거여성",58000,1
"521","4736937","07726969",171,"380539","색상:N00(화이트)|사이즈:L / 1개","타미힐피거여성",58000,1
"522","4736937","07786574",157,"380539","색상:N00(화이트)|사이즈:M / 1개","타미힐피거여성",58000,1
"523","4736937","07849437",127,"380539","색상:N60(블랙)|사이즈:M / 1개","타미힐피거여성",58000,1
"524","4736937","07970234",245,"380539","색상:N00(화이트)|사이즈:S / 1개","타미힐피거여성",58000,1
"525","4736937","08144968",17,"380539","색상:N60(블랙)|사이즈:S / 1개","타미힐피거여성",58000,1
"526","4736937","08144968",238,"380539","색상:N60(블랙)|사이즈:L / 1개","타미힐피거여성",58000,1
"527","4736937","08208032",127,"380539","색상:N60(블랙)|사이즈:M / 1개","타미힐피거여성",58000,1
"528","4736937","08330928",53,"380539","색상:N00(화이트)|사이즈:S / 1개","타미힐피거여성",58000,1
"529","4736937","08397877",132,"380539","색상:N60(블랙)|사이즈:L / 1개","타미힐피거여성",58000,1
"530","4736937","08397877",218,"380539","색상:N60(블랙)|사이즈:M / 1개","타미힐피거여성",58000,1
"531","4736937","08459607",167,"380539","색상:N00(화이트)|사이즈:M / 1개","타미힐피거여성",58000,1
"532","4736937","08575854",135,"380539","색상:N60(블랙)|사이즈:L / 1개","타미힐피거여성",58000,1
"533","4736937","08575854",156,"380539","색상:N00(화이트)|사이즈:M / 1개","타미힐피거여성",58000,1
"534","4736937","08575854",197,"380539","색상:N56(다크그레이)|사이즈:L / 1개","타미힐피거여성",58000,1
"535","4736937","08880423",232,"380539","색상:N60(블랙)|사이즈:M / 1개","타미힐피거여성",58000,1
"536","4736937","08932243",213,"380539","색상:N60(블랙)|사이즈:S / 1개","타미힐피거여성",58000,1
"537","4736937","08932243",224,"380539","색상:N60(블랙)|사이즈:M / 1개","타미힐피거여성",58000,1
"538","4736937","08992435",221,"380539","색상:N60(블랙)|사이즈:M / 1개","타미힐피거여성",58000,1
"539","4736937","08992435",50,"380539","색상:N00(화이트)|사이즈:S / 1개","타미힐피거여성",58000,1
"540","4736937","09054336",141,"380539","색상:N60(블랙)|사이즈:L / 1개","타미힐피거여성",58000,1
"541","4736937","09118313",119,"380539","색상:N60(블랙)|사이즈:S / 1개","타미힐피거여성",58000,1
"542","4736937","09118313",22,"380539","색상:N60(블랙)|사이즈:S / 1개","타미힐피거여성",58000,1
"543","4736937","09243752",241,"380539","색상:N60(블랙)|사이즈:M / 1개","타미힐피거여성",58000,1
"544","4736937","09301051",65,"380539","색상:N60(블랙)|사이즈:M / 1개","타미힐피거여성",58000,1
"545","4736937","04307754",184,"380539","색상:N56(다크그레이)|사이즈:M / 1개","타미힐피거여성",58000,1
"546","4736937","04307754",48,"380539","색상:N60(블랙)|사이즈:L / 1개","타미힐피거여성",58000,1
"547","4736937","04307754",69,"380539","색상:N00(화이트)|사이즈:M / 1개","타미힐피거여성",58000,1
"548","4736937","04374414",18,"380539","색상:N60(블랙)|사이즈:S / 1개","타미힐피거여성",58000,1
"549","4736937","04441071",100,"380539","색상:N56(다크그레이)|사이즈:L / 1개","타미힐피거여성",58000,1
"550","4736937","04631068",69,"380539","색상:N00(화이트)|사이즈:L / 1개","타미힐피거여성",58000,1
"551","4736937","04689562",153,"380539","색상:N60(블랙)|사이즈:L / 1개","타미힐피거여성",58000,1
"552","4736937","04689562",173,"380539","색상:N00(화이트)|사이즈:M / 1개","타미힐피거여성",58000,1
"553","4736937","04689562",68,"380539","색상:N00(화이트)|사이즈:M / 1개","타미힐피거여성",58000,1
"554","4736937","04750541",148,"380539","색상:N00(화이트)|사이즈:M / 1개","타미힐피거여성",58000,1
"555","4736937","05001157",41,"380539","색상:N60(블랙)|사이즈:M / 1개","타미힐피거여성",58000,1
"556","4736937","05057700",51,"380539","색상:N00(화이트)|사이즈:S / 1개","타미힐피거여성",58000,1
"557","4736937","05178232",79,"380539","색상:N56(다크그레이)|사이즈:S / 1개","타미힐피거여성",58000,1
"558","4736937","05246740",155,"380539","색상:N00(화이트)|사이즈:M / 1개","타미힐피거여성",58000,1
"559","4736937","05309131",31,"380539","색상:N60(블랙)|사이즈:M / 1개","타미힐피거여성",58000,1
"560","4736937","05309131",52,"380539","색상:N00(화이트)|사이즈:S / 1개","타미힐피거여성",58000,1
"561","4736937","05309131",92,"380539","색상:N56(다크그레이)|사이즈:M / 1개","타미힐피거여성",58000,1
"562","4736937","05371248",130,"380539","색상:N60(블랙)|사이즈:L / 1개","타미힐피거여성",58000,1
"563","4736937","05430740",273,"380539","색상:N56(다크그레이)|사이즈:L / 1개","타미힐피거여성",58000,1
"564","4736937","05551289",170,"380539","색상:N56(다크그레이)|사이즈:S / 1개","타미힐피거여성",58000,1
"565","4736937","05726217",68,"380539","색상:N00(화이트)|사이즈:L / 1개","타미힐피거여성",58000,1
"566","4736937","05789625",214,"380539","색상:N60(블랙)|사이즈:S / 1개","타미힐피거여성",58000,1
"567","4736937","05966795",284,"380539","색상:N56(다크그레이)|사이즈:S / 1개","타미힐피거여성",58000,1
"568","4736937","05966795",87,"380539","색상:N56(다크그레이)|사이즈:S / 1개","타미힐피거여성",58000,1
"569","4736937","06212250",140,"380539","색상:N00(화이트)|사이즈:S / 1개","타미힐피거여성",58000,1
"570","4736937","06212250",265,"380539","색상:N00(화이트)|사이즈:L / 1개","타미힐피거여성",58000,1
"571","4736937","06330883",76,"380539","색상:N56(다크그레이)|사이즈:S / 1개","타미힐피거여성",58000,1
"572","4736937","06387423",141,"380539","색상:N00(화이트)|사이즈:S / 1개","타미힐피거여성",58000,1
"573","4736937","06387423",60,"380539","색상:N00(화이트)|사이즈:M / 1개","타미힐피거여성",58000,1
"574","4736937","06447476",153,"380539","색상:N00(화이트)|사이즈:M / 1개","타미힐피거여성",58000,1
"575","4736937","06504068",3,"380539","색상:N00(화이트)|사이즈:S / 1개","타미힐피거여성",58000,1
"576","4736937","06508735",49,"380539","색상:N00(화이트)|사이즈:S / 1개","타미힐피거여성",58000,1
"577","4736937","06941502",179,"380539","색상:N56(다크그레이)|사이즈:S / 1개","타미힐피거여성",58000,1
"578","4736937","07001478",129,"380539","색상:N60(블랙)|사이즈:M / 1개","타미힐피거여성",58000,1
"579","4736937","07001478",150,"380539","색상:N00(화이트)|사이즈:S / 1개","타미힐피거여성",58000,1
"580","4736937","07001478",205,"380539","색상:N56(다크그레이)|사이즈:L / 1개","타미힐피거여성",58000,1
"581","4736937","07061996",282,"380539","색상:N00(화이트)|사이즈:L / 1개","타미힐피거여성",58000,1
"582","4736937","07061996",40,"380539","색상:N60(블랙)|사이즈:L / 1개","타미힐피거여성",58000,1
"583","4736937","07126176",187,"380539","색상:N56(다크그레이)|사이즈:M / 1개","타미힐피거여성",58000,1
"584","4736937","07183900",134,"380539","색상:N60(블랙)|사이즈:L / 1개","타미힐피거여성",58000,1
"585","4736937","07183900",49,"380539","색상:N00(화이트)|사이즈:S / 1개","타미힐피거여성",58000,1
"586","4736937","07245452",214,"380539","색상:N56(다크그레이)|사이즈:M / 1개","타미힐피거여성",58000,1
"587","4736937","07306034",110,"380539","색상:N56(다크그레이)|사이즈:L / 1개","타미힐피거여성",58000,1
"588","4736937","07306034",165,"380539","색상:N00(화이트)|사이즈:M / 1개","타미힐피거여성",58000,1
"589","4736937","07489693",105,"380539","색상:N56(다크그레이)|사이즈:S / 1개","타미힐피거여성",58000,1
"590","4736937","07489693",138,"380539","색상:N60(블랙)|사이즈:S / 1개","타미힐피거여성",58000,1
"591","4736937","07553068",64,"380539","색상:N00(화이트)|사이즈:M / 1개","타미힐피거여성",58000,1
"592","4736937","02727700",147,"380539","색상:N60(블랙)|사이즈:M / 1개","타미힐피거여성",58000,1
"593","4736937","02786213",148,"380539","색상:N60(블랙)|사이즈:S / 1개","타미힐피거여성",58000,1
"594","4736937","02786213",230,"380539","색상:N56(다크그레이)|사이즈:M / 1개","타미힐피거여성",58000,1
"595","4736937","02786213",79,"380539","색상:N00(화이트)|사이즈:M / 1개","타미힐피거여성",58000,1
"596","4736937","02847182",114,"380539","색상:N56(다크그레이)|사이즈:L / 1개","타미힐피거여성",58000,1
"597","4736937","02847182",186,"380539","색상:N00(화이트)|사이즈:L / 1개","타미힐피거여성",58000,1
"598","4736937","03019992",130,"380539","색상:N60(블랙)|사이즈:S / 1개","타미힐피거여성",58000,1
"599","4736937","03078821",67,"380539","색상:N00(화이트)|사이즈:S / 1개","타미힐피거여성",58000,1
"600","4736937","03254371",35,"380539","색상:N60(블랙)|사이즈:S / 1개","타미힐피거여성",58000,1
"601","4736937","03373397",120,"380539","색상:N60(블랙)|사이즈:M / 1개","타미힐피거여성",58000,1
"602","4736937","03373397",89,"380539","색상:N56(다크그레이)|사이즈:M / 1개","타미힐피거여성",58000,1
"603","4736937","03485620",20,"380539","색상:N60(블랙)|사이즈:S / 1개","타미힐피거여성",58000,1
"604","4736937","03661796",17,"380539","색상:N60(블랙)|사이즈:S / 1개","타미힐피거여성",58000,1
"605","4736937","03719970",62,"380539","색상:N00(화이트)|사이즈:M / 1개","타미힐피거여성",58000,1
"606","4736937","03779267",16,"380539","색상:N60(블랙)|사이즈:S / 1개","타미힐피거여성",58000,1
"607","4736937","03779267",160,"380539","색상:N00(화이트)|사이즈:L / 1개","타미힐피거여성",58000,1
"608","4736937","03895118",211,"380539","색상:N60(블랙)|사이즈:S / 1개","타미힐피거여성",58000,1
"609","4736937","03895118",98,"380539","색상:N56(다크그레이)|사이즈:M / 1개","타미힐피거여성",58000,1
"610","4736937","03947868",37,"380539","색상:N60(블랙)|사이즈:L / 1개","타미힐피거여성",58000,1
"611","4736937","03947868",57,"380539","색상:N00(화이트)|사이즈:M / 1개","타미힐피거여성",58000,1
"612","4736937","04254742",152,"380539","색상:N60(블랙)|사이즈:M / 1개","타미힐피거여성",58000,1
"613","4736937","04500012",161,"380539","색상:N00(화이트)|사이즈:M / 1개","타미힐피거여성",58000,1
"614","4736937","04500012",89,"380539","색상:N56(다크그레이)|사이즈:S / 1개","타미힐피거여성",58000,1
"615","4736937","04631068",173,"380539","색상:N56(다크그레이)|사이즈:S / 1개","타미힐피거여성",58000,1
"616","4736937","04631068",38,"380539","색상:N60(블랙)|사이즈:L / 1개","타미힐피거여성",58000,1
"617","4736937","04750541",27,"380539","색상:N60(블랙)|사이즈:M / 1개","타미힐피거여성",58000,1
"618","4736937","04939047",139,"380539","색상:N60(블랙)|사이즈:S / 1개","타미힐피거여성",58000,1
"619","4736937","05057700",207,"380539","색상:N60(블랙)|사이즈:S / 1개","타미힐피거여성",58000,1
"620","4736937","05122877",82,"380539","색상:N00(화이트)|사이즈:L / 1개","타미힐피거여성",58000,1
"621","4736937","05178232",138,"380539","색상:N00(화이트)|사이즈:S / 1개","타미힐피거여성",58000,1
"622","4736937","05246740",176,"380539","색상:N56(다크그레이)|사이즈:S / 1개","타미힐피거여성",58000,1
"623","4736937","05309131",155,"380539","색상:N00(화이트)|사이즈:M / 1개","타미힐피거여성",58000,1
"624","4736937","05309131",185,"380539","색상:N56(다크그레이)|사이즈:M / 1개","타미힐피거여성",58000,1
"625","4736937","05551289",160,"380539","색상:N00(화이트)|사이즈:L / 1개","타미힐피거여성",58000,1
"626","4736937","05551289",263,"380539","색상:N56(다크그레이)|사이즈:S / 1개","타미힐피거여성",58000,1
"627","4736937","05551289",283,"380539","색상:N56(다크그레이)|사이즈:L / 1개","타미힐피거여성",58000,1
"628","4736937","05551289",87,"380539","색상:N56(다크그레이)|사이즈:M / 1개","타미힐피거여성",58000,1
"629","4736937","05606980",112,"380539","색상:N56(다크그레이)|사이즈:L / 1개","타미힐피거여성",58000,1
"630","4736937","05606980",270,"380539","색상:N56(다크그레이)|사이즈:S / 1개","타미힐피거여성",58000,1
"631","4736937","05666467",217,"380539","색상:N60(블랙)|사이즈:M / 1개","타미힐피거여성",58000,1
"632","4736937","05726217",192,"380539","색상:N56(다크그레이)|사이즈:M / 1개","타미힐피거여성",58000,1
"633","4736937","05789625",66,"380539","색상:N00(화이트)|사이즈:M / 1개","타미힐피거여성",58000,1
"634","4736937","05789625",97,"380539","색상:N56(다크그레이)|사이즈:M / 1개","타미힐피거여성",58000,1
"635","4736937","05852309",147,"380539","색상:N00(화이트)|사이즈:M / 1개","타미힐피거여성",58000,1
"636","4736937","05852309",191,"380539","색상:N56(다크그레이)|사이즈:M / 1개","타미힐피거여성",58000,1
"637","4736937","05966795",170,"380539","색상:N00(화이트)|사이즈:L / 1개","타미힐피거여성",58000,1
"638","4736937","05966795",200,"380539","색상:N56(다크그레이)|사이즈:L / 1개","타미힐피거여성",58000,1
"639","4736937","06028269",109,"380539","색상:N60(블랙)|사이즈:S / 1개","타미힐피거여성",58000,1
"640","4736937","06028269",284,"380539","색상:N56(다크그레이)|사이즈:M / 1개","타미힐피거여성",58000,1
"641","4736937","06151188",182,"380539","색상:N56(다크그레이)|사이즈:M / 1개","타미힐피거여성",58000,1
"642","4736937","06274341",177,"380539","색상:N56(다크그레이)|사이즈:M / 1개","타미힐피거여성",58000,1
"643","4736937","06274341",34,"380539","색상:N60(블랙)|사이즈:L / 1개","타미힐피거여성",58000,1
"644","4736937","06330883",150,"380539","색상:N00(화이트)|사이즈:M / 1개","타미힐피거여성",58000,1
"645","4736937","06330883",204,"380539","색상:N60(블랙)|사이즈:S / 1개","타미힐피거여성",58000,1
"646","4736937","06330883",223,"380539","색상:N60(블랙)|사이즈:L / 1개","타미힐피거여성",58000,1
"647","4736937","06330883",36,"380539","색상:N60(블랙)|사이즈:L / 1개","타미힐피거여성",58000,1
"648","4736937","06387423",232,"380539","색상:N00(화이트)|사이즈:S / 1개","타미힐피거여성",58000,1
"649","4736937","06504068",57,"380539","색상:N56(다크그레이)|사이즈:L / 1개","타미힐피거여성",58000,1
"650","4736937","06631642",165,"380539","색상:N00(화이트)|사이즈:L / 1개","타미힐피거여성",58000,1
"651","4736937","06631642",175,"380539","색상:N56(다크그레이)|사이즈:S / 1개","타미힐피거여성",58000,1
"652","4736937","06757774",167,"380539","색상:N56(다크그레이)|사이즈:S / 1개","타미힐피거여성",58000,1
"653","4736937","06757774",66,"380539","색상:N00(화이트)|사이즈:L / 1개","타미힐피거여성",58000,1
"654","4736937","06817543",28,"380539","색상:N60(블랙)|사이즈:M / 1개","타미힐피거여성",58000,1
"655","4736937","07061996",65,"380539","색상:N00(화이트)|사이즈:M / 1개","타미힐피거여성",58000,1
"656","4736937","07126176",26,"380539","색상:N60(블랙)|사이즈:M / 1개","타미힐피거여성",58000,1
"657","4736937","07183900",156,"380539","색상:N00(화이트)|사이즈:M / 1개","타미힐피거여성",58000,1
"658","4736937","07183900",189,"380539","색상:N56(다크그레이)|사이즈:M / 1개","타미힐피거여성",58000,1
"659","4736937","07366209",168,"380539","색상:N00(화이트)|사이즈:L / 1개","타미힐피거여성",58000,1
"660","4736937","07427922",64,"380539","색상:N00(화이트)|사이즈:S / 1개","타미힐피거여성",58000,1
"661","4736937","07489693",235,"380539","색상:N56(다크그레이)|사이즈:L / 1개","타미힐피거여성",58000,1
"662","4736937","07786574",211,"380539","색상:N60(블랙)|사이즈:S / 1개","타미힐피거여성",58000,1
"663","4736937","07849437",139,"380539","색상:N60(블랙)|사이즈:L / 1개","타미힐피거여성",58000,1
"664","4736937","07849437",160,"380539","색상:N00(화이트)|사이즈:M / 1개","타미힐피거여성",58000,1
"665","4736937","07908976",172,"380539","색상:N00(화이트)|사이즈:L / 1개","타미힐피거여성",58000,1
"666","4736937","08027319",49,"380539","색상:N00(화이트)|사이즈:S / 1개","타미힐피거여성",58000,1
"667","4736937","08144968",62,"380539","색상:N00(화이트)|사이즈:M / 1개","타미힐피거여성",58000,1
"668","4736937","08144968",94,"380539","색상:N56(다크그레이)|사이즈:M / 1개","타미힐피거여성",58000,1
"669","4736937","08208032",220,"380539","색상:N60(블랙)|사이즈:S / 1개","타미힐피거여성",58000,1
"670","4736937","08264933",141,"380539","색상:N60(블랙)|사이즈:L / 1개","타미힐피거여성",58000,1
"671","4736937","08330928",173,"380539","색상:N00(화이트)|사이즈:L / 1개","타미힐피거여성",58000,1
"672","4736937","08397877",71,"380539","색상:N00(화이트)|사이즈:L / 1개","타미힐피거여성",58000,1
"673","4736937","08515970",162,"380539","색상:N00(화이트)|사이즈:M / 1개","타미힐피거여성",58000,1
"674","4736937","08515970",74,"380539","색상:N00(화이트)|사이즈:L / 1개","타미힐피거여성",58000,1
"675","4736937","08880423",103,"380539","색상:N56(다크그레이)|사이즈:M / 1개","타미힐피거여성",58000,1
"676","4736937","08880423",22,"380539","색상:N60(블랙)|사이즈:S / 1개","타미힐피거여성",58000,1
"677","4736937","08880423",54,"380539","색상:N00(화이트)|사이즈:S / 1개","타미힐피거여성",58000,1
"678","4736937","08932243",126,"380539","색상:N60(블랙)|사이즈:M / 1개","타미힐피거여성",58000,1
"679","4736937","09054336",44,"380539","색상:N60(블랙)|사이즈:L / 1개","타미힐피거여성",58000,1
"680","4736937","09180694",201,"380539","색상:N56(다크그레이)|사이즈:M / 1개","타미힐피거여성",58000,1
"681","4736937","09180694",43,"380539","색상:N60(블랙)|사이즈:L / 1개","타미힐피거여성",58000,1
"682","4736937","09243752",92,"380539","색상:N00(화이트)|사이즈:L / 1개","타미힐피거여성",58000,1
"683","4736937","02608719",252,"380539","색상:N56(다크그레이)|사이즈:L / 1개","타미힐피거여성",58000,1
"684","4736937","02668531",176,"380539","색상:N00(화이트)|사이즈:M / 1개","타미힐피거여성",58000,1
"685","4736937","02786213",114,"380539","색상:N56(다크그레이)|사이즈:M / 1개","타미힐피거여성",58000,1
"686","4736937","02786213",17,"380539","색상:N60(블랙)|사이즈:S / 1개","타미힐피거여성",58000,1
"687","4736937","02908011",76,"380539","색상:N00(화이트)|사이즈:L / 1개","타미힐피거여성",58000,1
"688","4736937","03078821",158,"380539","색상:N60(블랙)|사이즈:M / 1개","타미힐피거여성",58000,1
"689","4736937","03078821",260,"380539","색상:N56(다크그레이)|사이즈:L / 1개","타미힐피거여성",58000,1
"690","4736937","03138142",38,"380539","색상:N60(블랙)|사이즈:L / 1개","타미힐피거여성",58000,1
"691","4736937","03315347",206,"380539","색상:N60(블랙)|사이즈:S / 1개","타미힐피거여성",58000,1
"692","4736937","03315347",74,"380539","색상:N00(화이트)|사이즈:L / 1개","타미힐피거여성",58000,1
"693","4736937","03485620",125,"380539","색상:N60(블랙)|사이즈:M / 1개","타미힐피거여성",58000,1
"694","4736937","03485620",135,"380539","색상:N60(블랙)|사이즈:L / 1개","타미힐피거여성",58000,1
"695","4736937","03485620",83,"380539","색상:N56(다크그레이)|사이즈:S / 1개","타미힐피거여성",58000,1
"696","4736937","03545435",136,"380539","색상:N60(블랙)|사이즈:M / 1개","타미힐피거여성",58000,1
"697","4736937","03600710",198,"380539","색상:N56(다크그레이)|사이즈:L / 1개","타미힐피거여성",58000,1
"698","4736937","03600710",65,"380539","색상:N00(화이트)|사이즈:M / 1개","타미힐피거여성",58000,1
"699","4736937","03661796",139,"380539","색상:N00(화이트)|사이즈:S / 1개","타미힐피거여성",58000,1
"700","4736937","03661796",219,"380539","색상:N60(블랙)|사이즈:L / 1개","타미힐피거여성",58000,1
"701","4736937","03719970",201,"380539","색상:N56(다크그레이)|사이즈:L / 1개","타미힐피거여성",58000,1
"702","4736937","03719970",41,"380539","색상:N60(블랙)|사이즈:L / 1개","타미힐피거여성",58000,1
"703","4736937","03779267",199,"380539","색상:N60(블랙)|사이즈:S / 1개","타미힐피거여성",58000,1
"704","4736937","03895118",160,"380539","색상:N00(화이트)|사이즈:M / 1개","타미힐피거여성",58000,1
"705","4736937","03895118",221,"380539","색상:N60(블랙)|사이즈:M / 1개","타미힐피거여성",58000,1
"706","4736937","03947868",182,"380539","색상:N56(다크그레이)|사이즈:M / 1개","타미힐피거여성",58000,1
"707","4736937","04139726",56,"380539","색상:N00(화이트)|사이즈:M / 1개","타미힐피거여성",58000,1
"708","4736937","04191461",121,"380539","색상:N00(화이트)|사이즈:L / 1개","타미힐피거여성",58000,1
"709","4736937","04254742",102,"380539","색상:N00(화이트)|사이즈:M / 1개","타미힐피거여성",58000,1
"710","4736937","04374414",224,"380539","색상:N60(블랙)|사이즈:M / 1개","타미힐피거여성",58000,1
"711","4736937","07786574",190,"380539","색상:N56(다크그레이)|사이즈:M / 1개","타미힐피거여성",58000,1
"712","4736937","07849437",193,"380539","색상:N56(다크그레이)|사이즈:M / 1개","타미힐피거여성",58000,1
"713","4736937","07970234",140,"380539","색상:N60(블랙)|사이즈:L / 1개","타미힐피거여성",58000,1
"714","4736937","07970234",204,"380539","색상:N56(다크그레이)|사이즈:L / 1개","타미힐피거여성",58000,1
"715","4736937","08027319",200,"380539","색상:N56(다크그레이)|사이즈:L / 1개","타미힐피거여성",58000,1
"716","4736937","08264933",219,"380539","색상:N56(다크그레이)|사이즈:L / 1개","타미힐피거여성",58000,1
"717","4736937","08397877",227,"380539","색상:N60(블랙)|사이즈:L / 1개","타미힐피거여성",58000,1
"718","4736937","08459607",120,"380539","색상:N60(블랙)|사이즈:S / 1개","타미힐피거여성",58000,1
"719","4736937","08459607",189,"380539","색상:N56(다크그레이)|사이즈:S / 1개","타미힐피거여성",58000,1
"720","4736937","08637683",116,"380539","색상:N60(블랙)|사이즈:S / 1개","타미힐피거여성",58000,1
"721","4736937","08699851",40,"380539","색상:N60(블랙)|사이즈:L / 1개","타미힐피거여성",58000,1
"722","4736937","08699851",62,"380539","색상:N00(화이트)|사이즈:M / 1개","타미힐피거여성",58000,1
"723","4736937","08822522",114,"380539","색상:N60(블랙)|사이즈:S / 1개","타미힐피거여성",58000,1
"724","4736937","08932243",137,"380539","색상:N60(블랙)|사이즈:L / 1개","타미힐피거여성",58000,1
"725","4736937","08932243",95,"380539","색상:N56(다크그레이)|사이즈:M / 1개","타미힐피거여성",58000,1
"726","4736937","08992435",125,"380539","색상:N60(블랙)|사이즈:M / 1개","타미힐피거여성",58000,1
"727","4736937","09054336",130,"380539","색상:N60(블랙)|사이즈:M / 1개","타미힐피거여성",58000,1
"728","4736937","09118313",98,"380539","색상:N56(다크그레이)|사이즈:M / 1개","타미힐피거여성",58000,1
"729","4736937","09180694",66,"380539","색상:N00(화이트)|사이즈:M / 1개","타미힐피거여성",58000,1
"730","4736937","02727700",30,"380539","색상:N60(블랙)|사이즈:M / 1개","타미힐피거여성",58000,1
"731","4736937","02847182",233,"380539","색상:N60(블랙)|사이즈:S / 1개","타미힐피거여성",58000,1
"732","4736937","02964383",41,"380539","색상:N60(블랙)|사이즈:L / 1개","타미힐피거여성",58000,1
"733","4736937","03019992",238,"380539","색상:N60(블랙)|사이즈:S / 1개","타미힐피거여성",58000,1
"734","4736937","03019992",87,"380539","색상:N56(다크그레이)|사이즈:S / 1개","타미힐피거여성",58000,1
"735","4736937","03195225",112,"380539","색상:N56(다크그레이)|사이즈:L / 1개","타미힐피거여성",58000,1
"736","4736937","03315347",185,"380539","색상:N56(다크그레이)|사이즈:M / 1개","타미힐피거여성",58000,1
"737","4736937","03545435",168,"380539","색상:N00(화이트)|사이즈:M / 1개","타미힐피거여성",58000,1
"738","4736937","03832382",190,"380539","색상:N56(다크그레이)|사이즈:M / 1개","타미힐피거여성",58000,1
"739","4736937","03832382",66,"380539","색상:N00(화이트)|사이즈:M / 1개","타미힐피거여성",58000,1
